PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
4176_05,Mars,False,D/142/P,TRAPPIST-1e,46.0,False,247.0,0.0,418.0,480.0,36.0,Risps Fla,False
4176_06,Mars,True,F/859/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Wafros Fla,True
4176_07,Mars,False,F/859/P,55 Cancri e,24.0,False,612.0,326.0,46.0,87.0,0.0,Wille Fla,True
4177_01,Europa,True,B/161/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Mesatik Witalnerod,True
4177_02,Europa,True,B/161/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Wezno Foraud,True
4177_03,Europa,False,B/161/S,55 Cancri e,44.0,False,36.0,588.0,0.0,1675.0,3597.0,Wasath Foraud,False
4178_01,Earth,False,G/687/P,TRAPPIST-1e,19.0,False,0.0,0.0,4.0,6.0,773.0,Almara Sweenez,False
4179_01,Europa,False,A/50/S,TRAPPIST-1e,30.0,True,0.0,1172.0,183.0,91.0,0.0,,True
4179_02,Europa,True,A/50/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Alrais Pleele,True
4181_01,Europa,False,C/133/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Okulas Frattyring,True
4181_02,Europa,False,C/133/P,,0.0,False,0.0,,0.0,0.0,0.0,Meron Frattyring,True
4181_03,Europa,True,,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Terope Frattyring,True
4181_04,Europa,True,C/133/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Frattyring,True
4181_05,Europa,False,C/133/P,55 Cancri e,31.0,False,2.0,8747.0,0.0,4840.0,14485.0,Wezena Frattyring,False
4181_06,Europa,False,C/133/P,55 Cancri e,41.0,True,0.0,9463.0,0.0,1022.0,1562.0,Ranan Frattyring,True
4182_01,Europa,False,A/51/S,55 Cancri e,33.0,False,0.0,2020.0,0.0,1817.0,182.0,Maiamak Tabloory,False
4182_02,Europa,False,A/51/S,TRAPPIST-1e,43.0,False,0.0,124.0,0.0,3975.0,186.0,,False
4182_03,Europa,False,A/51/S,55 Cancri e,43.0,True,0.0,3172.0,0.0,26.0,4376.0,Alathim Tabloory,False
4183_01,Earth,False,F/784/S,TRAPPIST-1e,36.0,False,1367.0,108.0,,0.0,77.0,Heald Bootez,False
4184_01,Earth,False,F/860/P,55 Cancri e,19.0,False,558.0,0.0,353.0,0.0,8.0,Thel Wilsoney,False
4185_01,Earth,False,G/688/P,TRAPPIST-1e,24.0,False,0.0,1725.0,0.0,0.0,0.0,Coreee Waderoachez,True
4186_01,Earth,True,G/685/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Clard Dickley,True
4188_01,Earth,False,F/861/P,TRAPPIST-1e,23.0,False,1277.0,84.0,0.0,240.0,598.0,Lis Fowlesterez,True
4189_01,Earth,False,G/686/S,55 Cancri e,17.0,False,558.0,0.0,3.0,0.0,1226.0,Wayney Petermandez,False
4191_01,Mars,False,D/135/S,TRAPPIST-1e,18.0,False,950.0,1.0,236.0,754.0,0.0,Oateal Dun,False
4194_01,Mars,True,F/862/P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Oaters Kité,True
4196_01,Earth,True,G/688/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Antony Jacostaney,True
4197_01,Earth,False,F/786/S,TRAPPIST-1e,66.0,False,610.0,2549.0,0.0,17.0,0.0,Stanya Cooks,True
4197_02,Earth,False,F/786/S,TRAPPIST-1e,27.0,False,0.0,867.0,0.0,128.0,363.0,Stald Cooks,True
4197_03,Earth,False,G/689/S,TRAPPIST-1e,19.0,False,1620.0,0.0,4.0,0.0,82.0,Harrie Cooks,False
4199_01,Earth,False,F/787/S,TRAPPIST-1e,55.0,False,0.0,198.0,703.0,1.0,0.0,Milly Howenters,True
4203_01,Mars,False,D/143/P,TRAPPIST-1e,40.0,False,0.0,0.0,1.0,293.0,667.0,Cors Flé,False
4204_01,Earth,True,G/691/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Nandy Avisnydes,True
4204_02,Earth,False,G/691/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Rald Avisnydes,False
4204_03,Earth,True,G/691/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Gailya Avisnydes,True
4205_01,Earth,False,F/789/S,TRAPPIST-1e,37.0,False,0.0,886.0,0.0,58.0,441.0,Ebonya Dillips,False
4206_01,Earth,False,F/865/P,TRAPPIST-1e,22.0,False,0.0,13.0,524.0,7.0,0.0,Analdy Bucknersony,False
4207_01,,True,B/163/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Scepton Perable,True
4207_02,Europa,True,B/163/S,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Astonon Perable,True
4208_01,Mars,False,D/144/P,55 Cancri e,37.0,False,326.0,0.0,455.0,2.0,0.0,Aarjel Jaff,False
4210_01,Europa,True,C/151/S,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,Diph Siccertful,True
4210_02,Europa,True,C/151/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Naosura Siccertful,True
4211_01,Europa,True,C/134/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sulabik Covale,True
4212_01,,True,G/690/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,,0.0,Kenny Yanton,True
4213_01,Earth,False,G/691/S,PSO J318.5-22,23.0,False,4.0,157.0,142.0,,196.0,Fayen Morrodgers,False
4214_01,Europa,False,E/262/P,TRAPPIST-1e,23.0,False,3.0,343.0,0.0,4280.0,0.0,Chellus Freptic,False
4215_01,Mars,False,D/145/P,TRAPPIST-1e,34.0,True,992.0,0.0,14.0,0.0,0.0,Gocock Floaf,False
4216_01,Europa,True,B/134/P,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,Rotan Dratembid,True
4216_02,,True,B/134/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Sabiark Dratembid,True
4218_01,Mars,True,F/867/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Gops Tert,True
4218_02,Mars,False,F/867/P,TRAPPIST-1e,30.0,False,176.0,0.0,2310.0,0.0,,Relix Tert,True
4219_01,Mars,True,F/868/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,,0.0,Unfly Min,True
4219_02,Mars,False,F/868/P,TRAPPIST-1e,40.0,False,1268.0,0.0,0.0,0.0,0.0,Sies Min,False
4219_03,Mars,False,F/868/P,TRAPPIST-1e,32.0,False,1331.0,416.0,0.0,665.0,64.0,Supix Min,False
4220_01,Earth,False,E/263/P,TRAPPIST-1e,31.0,False,553.0,224.0,9.0,1.0,0.0,Tine Acobson,False
4221_01,Earth,False,F/869/P,TRAPPIST-1e,13.0,False,27.0,81.0,1080.0,0.0,0.0,Eduana Alshipson,True
4222_01,Earth,False,G/692/P,TRAPPIST-1e,29.0,False,37.0,0.0,167.0,608.0,0.0,Beula Clean,False
4222_02,Earth,False,E/264/P,TRAPPIST-1e,28.0,False,0.0,53.0,0.0,732.0,6.0,Patha Clean,False
4223_01,Mars,False,F/790/S,55 Cancri e,19.0,False,1184.0,88.0,0.0,0.0,334.0,Manth Grean,True
4223_02,Mars,False,E/275/S,55 Cancri e,24.0,False,469.0,0.0,,196.0,0.0,Dous Grean,True
4225_01,Mars,True,E/266/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Chid Melie,False
4229_01,Earth,False,F/872/P,55 Cancri e,13.0,False,406.0,0.0,1670.0,0.0,427.0,,False
4230_01,Earth,False,F/873/P,TRAPPIST-1e,21.0,False,0.0,0.0,23.0,820.0,22.0,Shaele Wilkinner,False
4231_01,Earth,False,F/791/S,55 Cancri e,24.0,False,0.0,0.0,1435.0,10.0,0.0,Therly Scottuez,True
4232_01,Europa,False,B/164/S,TRAPPIST-1e,47.0,False,0.0,4983.0,0.0,173.0,43.0,Coxah Comessic,True
4233_01,Europa,False,B/135/P,TRAPPIST-1e,27.0,False,0.0,144.0,76.0,184.0,3932.0,Tark Parbage,False
4237_01,Earth,False,E/277/S,TRAPPIST-1e,18.0,False,0.0,0.0,774.0,0.0,13.0,Kerryn Mirezavis,True
4238_01,Europa,True,B/165/S,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Ainkard Calian,True
4239_01,Earth,False,F/875/P,TRAPPIST-1e,68.0,False,0.0,1.0,223.0,580.0,0.0,Bethew Alest,False
4240_01,Europa,,C/152/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Sadiram Roustorly,True
4242_01,Mars,True,F/877/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Bix Ecate,True
4243_01,Mars,False,D/136/S,TRAPPIST-1e,36.0,False,3002.0,21.0,150.0,0.0,0.0,Cakers Bau,False
4244_01,Earth,False,F/794/S,TRAPPIST-1e,17.0,False,0.0,628.0,0.0,66.0,449.0,Yvetta Weaverays,True
4245_01,Earth,True,G/695/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Chery Ingston,True
4246_01,Earth,False,G/693/P,TRAPPIST-1e,30.0,False,0.0,10.0,0.0,3840.0,329.0,Isaacy Hamberterry,False
4249_01,Europa,False,B/166/S,TRAPPIST-1e,58.0,False,0.0,2946.0,0.0,101.0,387.0,Nusoton Inghting,True
4249_02,Europa,True,B/166/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Alatrin Inghting,True
4249_03,Europa,False,B/166/S,55 Cancri e,20.0,False,354.0,1546.0,323.0,284.0,315.0,Aviton Inghting,True
4251_01,Earth,False,F/879/P,TRAPPIST-1e,29.0,False,715.0,0.0,,698.0,106.0,Dorice Connelson,False
4252_01,Earth,False,F/795/S,TRAPPIST-1e,15.0,False,156.0,1.0,1132.0,192.0,33.0,Annon Knoxtones,True
4253_01,Earth,False,G/696/P,TRAPPIST-1e,30.0,False,488.0,0.0,242.0,0.0,79.0,Ivanne Gallandez,False
4254_01,Europa,False,B/136/P,55 Cancri e,33.0,False,5493.0,9401.0,23.0,3013.0,303.0,Alasmon Idercaling,False
4254_02,Europa,True,B/136/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Gomeron Idercaling,True
4254_03,Europa,False,B/136/P,TRAPPIST-1e,62.0,False,0.0,22.0,0.0,3314.0,22.0,Grasath Idercaling,False
4255_01,Earth,True,G/697/P,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0,Stenny Hornettoney,True
4256_01,Earth,False,F/880/P,TRAPPIST-1e,27.0,False,6.0,0.0,0.0,768.0,1141.0,Armen Garnes,False
4256_02,Earth,True,G/698/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Crisey Garnes,False
4256_03,Earth,True,G/698/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Hencey Garnes,True
4256_04,Earth,False,F/880/P,TRAPPIST-1e,19.0,False,571.0,0.0,0.0,97.0,813.0,Bra Garnes,True
4256_05,Earth,False,G/698/P,TRAPPIST-1e,37.0,False,0.0,0.0,115.0,671.0,0.0,Elicia Wooterston,False
4256_06,Earth,True,G/698/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Everly Garnes,False
4256_07,Earth,False,G/698/P,TRAPPIST-1e,29.0,False,13.0,0.0,664.0,74.0,101.0,Elanda Garnes,False
4256_08,Earth,False,F/880/P,55 Cancri e,44.0,False,0.0,0.0,608.0,0.0,91.0,Gerte Garnes,False
4257_01,Earth,False,F/881/P,TRAPPIST-1e,19.0,False,0.0,265.0,882.0,2.0,293.0,Jeanie Serraynardy,False
4258_01,Europa,False,A/37/P,TRAPPIST-1e,39.0,False,0.0,266.0,0.0,1254.0,197.0,Misa Perneernal,False
4258_02,Europa,,A/37/P,TRAPPIST-1e,63.0,False,0.0,490.0,1.0,2882.0,18.0,Asteron Perneernal,False
4258_03,Europa,False,A/37/P,TRAPPIST-1e,39.0,False,9.0,1525.0,0.0,0.0,146.0,Menkark Perneernal,False
4259_01,Mars,True,F/796/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Rispid Raste,True
4260_01,Earth,True,G/696/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Chelly Kaney,True
4261_01,Mars,False,D/137/S,55 Cancri e,56.0,False,412.0,492.0,9.0,117.0,33.0,Vivers Fatte,True
4262_01,Europa,True,C/135/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Ankabih Derterval,True
4262_02,Europa,False,C/135/P,55 Cancri e,26.0,False,1.0,1269.0,4790.0,270.0,5116.0,Weid Derterval,False
4264_01,Earth,False,F/797/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,1300.0,Bland Houseson,False
4266_01,Earth,True,G/697/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Vin Beston,True
4267_01,Earth,True,G/700/P,TRAPPIST-1e,13.0,False,,0.0,0.0,0.0,0.0,Vana Nichaner,True
4267_02,Earth,False,F/883/P,TRAPPIST-1e,32.0,False,0.0,0.0,1020.0,0.0,0.0,Glene Nichaner,True
4270_01,Europa,False,,55 Cancri e,30.0,False,24.0,2558.0,98.0,0.0,5361.0,Genubia Bagetvable,False
4271_01,Europa,True,A/38/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Tabih Dissper,True
4272_01,Earth,False,F/799/S,TRAPPIST-1e,55.0,False,0.0,252.0,1.0,0.0,553.0,Dandra Stroyledgez,True
4273_01,Earth,False,F/884/P,PSO J318.5-22,19.0,False,0.0,2.0,0.0,669.0,0.0,Raulia Hurchanney,False
4274_01,Earth,False,G/698/S,TRAPPIST-1e,24.0,False,0.0,717.0,222.0,8.0,1.0,Evey Kellyons,True
4278_01,Europa,False,C/154/S,TRAPPIST-1e,32.0,False,401.0,3724.0,5.0,422.0,62.0,Auvara Mander,True
4280_01,Mars,False,E/267/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Lidenx Icake,False
4289_01,Mars,True,F/890/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Lidex Perta,True
4291_01,Earth,True,G/701/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Anthia Briggins,False
4292_01,Europa,False,A/52/S,55 Cancri e,28.0,False,0.0,31.0,0.0,1283.0,871.0,Hadiram Disight,True
4293_01,Earth,False,F/801/S,TRAPPIST-1e,52.0,False,0.0,559.0,0.0,0.0,0.0,Willy Carsoning,True
4294_01,Earth,False,G/702/S,TRAPPIST-1e,29.0,False,646.0,91.0,13.0,0.0,0.0,Gayla Charpelaney,True
4295_01,Mars,False,D/147/P,55 Cancri e,23.0,False,49.0,0.0,2716.0,0.0,0.0,Sweal Manda,True
4295_02,Mars,True,,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Rowne Manda,True
4296_01,Earth,True,G/703/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Eriney Whitersone,False
4297_01,Europa,False,B/138/P,55 Cancri e,41.0,False,14.0,6777.0,81.0,604.0,2936.0,Asellan Taketiatim,False
4300_01,,True,G/704/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Felia Loway,True
4301_01,Europa,True,E/269/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Terops Brakeded,True
4302_01,Earth,True,G/706/P,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,Sethew Chaellerty,True
4303_01,Earth,False,F/803/S,55 Cancri e,15.0,False,36.0,841.0,0.0,0.0,0.0,Adamy Dayers,True
4303_02,Earth,False,G/705/S,TRAPPIST-1e,38.0,False,0.0,668.0,84.0,267.0,0.0,Wally Popelase,False
4305_01,Earth,False,F/893/P,TRAPPIST-1e,56.0,False,0.0,779.0,12.0,3.0,35.0,Evenna Conney,False
4305_02,Earth,True,G/707/P,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,Wally Conney,True
4305_03,Earth,True,G/707/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Noria Carezquez,True
4306_01,Mars,False,F/805/S,55 Cancri e,22.0,False,1371.0,0.0,235.0,0.0,0.0,Ber Terry,True
4309_01,Earth,False,E/270/P,TRAPPIST-1e,37.0,False,0.0,0.0,785.0,3.0,0.0,Coracy Whitledges,False
4309_02,Earth,False,G/709/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Carlie Whitledges,True
4311_01,Earth,False,F/807/S,TRAPPIST-1e,22.0,False,563.0,521.0,364.0,0.0,0.0,Delley Stannondez,False
4312_01,Europa,False,B/139/P,TRAPPIST-1e,26.0,False,0.0,137.0,0.0,0.0,7629.0,Weionan Sobvisted,False
4315_01,Earth,False,E/272/P,TRAPPIST-1e,22.0,False,0.0,3.0,486.0,0.0,228.0,Clarry Hammonton,True
4315_02,Earth,,G/710/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Monard Hammonton,True
4316_01,Earth,False,F/894/P,PSO J318.5-22,,False,0.0,22.0,0.0,1156.0,0.0,Marace Cleang,False
4317_01,Mars,False,D/139/S,TRAPPIST-1e,24.0,False,439.0,0.0,2140.0,0.0,0.0,Babix Prine,True
4318_01,Mars,True,F/808/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Oalls Flate,True
4319_01,Earth,False,G/711/P,TRAPPIST-1e,48.0,False,2.0,0.0,83.0,589.0,233.0,Kimmie Nobleyes,False
4320_01,Earth,False,E/273/P,TRAPPIST-1e,24.0,False,786.0,0.0,0.0,7.0,0.0,Annez Bellarkerd,False
4324_01,Mars,False,F/810/S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Gran Krake,True
4324_02,Mars,True,F/810/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Wheal Krake,True
4324_03,Mars,False,F/810/S,TRAPPIST-1e,25.0,False,412.0,0.0,567.0,775.0,0.0,Oareel Krake,False
4324_04,Mars,True,F/810/S,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Trion Brie,True
4327_01,Earth,False,F/811/S,TRAPPIST-1e,20.0,False,0.0,187.0,712.0,0.0,0.0,Dellia Douglasen,True
4329_01,Earth,False,F/812/S,,22.0,False,39.0,0.0,63.0,3.0,654.0,Colly Benderez,False
4330_01,Mars,False,D/140/S,55 Cancri e,28.0,False,427.0,0.0,754.0,0.0,0.0,Alles Gene,True
4332_01,Earth,True,G/707/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Tammyl Dukertyler,True
4333_01,Europa,False,B/141/P,55 Cancri e,28.0,False,0.0,3345.0,0.0,2143.0,27.0,Sadach Excionging,False
4334_01,Europa,True,A/53/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Shamak Trupistic,True
4335_01,Mars,True,E/281/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Oareel Paska,False
4336_01,Europa,False,C/155/S,TRAPPIST-1e,29.0,True,267.0,1418.0,257.0,843.0,0.0,Zedasim Gloother,True
4336_02,Europa,True,C/155/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Terope Gloother,True
4336_03,Europa,False,,TRAPPIST-1e,36.0,False,0.0,563.0,0.0,1301.0,830.0,Ziba Gloother,True
4336_04,Europa,False,C/155/S,55 Cancri e,40.0,False,2320.0,0.0,4874.0,3131.0,498.0,Krazet Gloother,True
4337_01,Mars,False,F/813/S,TRAPPIST-1e,49.0,False,22.0,0.0,1129.0,0.0,77.0,Book Gele,True
4338_01,Europa,False,C/156/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Leshmet Gealloyalt,True
4338_02,Europa,False,C/156/S,TRAPPIST-1e,41.0,False,0.0,545.0,0.0,2740.0,293.0,Halsham Aroodint,True
4338_03,Europa,False,C/156/S,55 Cancri e,44.0,False,0.0,14201.0,0.0,22.0,584.0,Kleeiak Gealloyalt,True
4339_01,Mars,False,F/814/S,TRAPPIST-1e,47.0,False,2044.0,0.0,95.0,0.0,120.0,Ranch Reste,False
4340_01,Earth,False,F/815/S,TRAPPIST-1e,22.0,False,0.0,0.0,945.0,0.0,4.0,Pamiea Georgasey,True
4343_01,Earth,True,G/708/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,,True
4344_01,Earth,False,F/816/S,TRAPPIST-1e,18.0,False,0.0,35.0,661.0,0.0,63.0,Roydo Hammonton,True
4345_01,Earth,False,G/717/P,TRAPPIST-1e,28.0,False,0.0,1125.0,3.0,562.0,7.0,Lelah Sancockett,False
4346_01,Earth,False,E/274/P,55 Cancri e,22.0,False,429.0,2.0,232.0,0.0,59.0,Vanez Burchanez,True
4347_01,Earth,False,G/718/P,TRAPPIST-1e,50.0,False,444.0,0.0,408.0,0.0,0.0,Trick Saundez,False
4348_01,Europa,True,B/142/P,TRAPPIST-1e,47.0,True,0.0,0.0,0.0,0.0,0.0,Krazet Conate,True
4349_01,Mars,False,E/275/P,TRAPPIST-1e,55.0,False,802.0,0.0,155.0,4.0,337.0,Shams Rapie,False
4350_01,Earth,True,G/709/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Rence Robersondez,True
4350_02,Earth,False,G/709/S,PSO J318.5-22,39.0,False,0.0,0.0,1.0,0.0,2330.0,Darrie Strongers,False
4351_01,Earth,False,F/895/P,,21.0,,641.0,0.0,409.0,0.0,0.0,Timmy Carezquez,False
4352_01,Europa,False,C/157/S,TRAPPIST-1e,37.0,False,33.0,3484.0,17.0,4.0,1384.0,Alaton Trupistic,True
4352_02,Europa,False,C/157/S,TRAPPIST-1e,31.0,False,22.0,10025.0,2.0,124.0,1.0,Arino Trupistic,True
4354_01,Earth,False,E/276/P,TRAPPIST-1e,23.0,False,115.0,1.0,0.0,,249.0,Millie Greeves,False
4356_01,Europa,True,B/167/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Dabik Brantcable,True
4357_01,Mars,False,D/148/P,TRAPPIST-1e,23.0,False,118.0,0.0,949.0,206.0,2071.0,Fles Ses,False
4358_01,Earth,False,F/818/S,PSO J318.5-22,20.0,False,0.0,272.0,108.0,,230.0,Tonioe Waltonnedy,True
4359_01,Europa,False,C/137/P,TRAPPIST-1e,28.0,False,3.0,2127.0,0.0,696.0,10.0,,False
4359_02,Europa,False,C/137/P,55 Cancri e,40.0,False,0.0,17687.0,0.0,425.0,155.0,Strali Sebleve,True
4359_03,Europa,False,C/137/P,55 Cancri e,54.0,False,0.0,1832.0,0.0,0.0,1768.0,Meisa Sebleve,False
4360_01,Mars,True,F/896/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Possh Crie,True
4361_01,Earth,False,F/819/S,55 Cancri e,27.0,False,0.0,14.0,0.0,734.0,331.0,Carona Coopezmaney,True
4362_01,Europa,False,B/168/S,TRAPPIST-1e,43.0,False,0.0,1947.0,0.0,0.0,1651.0,Altar Freednal,True
4364_01,Earth,True,G/720/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Dixiel Dawsoncis,True
4365_01,,False,F/898/P,TRAPPIST-1e,13.0,False,552.0,247.0,0.0,4.0,0.0,Edgary Kinson,False
4366_01,Earth,,F/899/P,PSO J318.5-22,15.0,False,0.0,0.0,873.0,0.0,5.0,Philda Ricks,True
4367_01,Earth,True,G/710/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Raceky Masquez,True
4368_01,Mars,True,F/900/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Smats Flate,True
4369_01,Earth,False,F/820/S,TRAPPIST-1e,19.0,False,857.0,0.0,0.0,0.0,0.0,Ermank Benderez,False
4370_01,Earth,False,,TRAPPIST-1e,21.0,False,3.0,1.0,0.0,1494.0,110.0,Estina Vandan,False
4371_01,Europa,,C/158/S,TRAPPIST-1e,27.0,False,0.0,2717.0,0.0,0.0,986.0,Mesatz Shricatory,True
4371_02,Europa,False,C/158/S,55 Cancri e,39.0,False,106.0,243.0,126.0,7.0,4967.0,Taurak Shricatory,False
4371_03,,True,C/158/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Ranon Shricatory,True
4371_04,Europa,False,C/158/S,TRAPPIST-1e,25.0,False,0.0,4384.0,4285.0,812.0,360.0,Canonon Shricatory,True
4371_05,Europa,False,C/158/S,55 Cancri e,34.0,False,,7221.0,0.0,288.0,2275.0,Spurim Tionstious,True
4372_01,Mars,True,F/821/S,TRAPPIST-1e,54.0,False,0.0,,0.0,0.0,0.0,Halesh Birt,True
4372_02,Mars,False,E/283/S,TRAPPIST-1e,42.0,False,954.0,0.0,1.0,0.0,0.0,Boats Sache,False
4373_01,Earth,False,F/822/S,PSO J318.5-22,36.0,False,735.0,0.0,2.0,0.0,0.0,Russey Mejiarkerox,False
4376_01,Earth,False,E/284/S,PSO J318.5-22,43.0,False,0.0,168.0,3.0,0.0,452.0,Karley Brownson,True
4382_01,Earth,False,F/901/P,PSO J318.5-22,23.0,False,65.0,94.0,0.0,0.0,445.0,Nicey Alentonway,True
4383_01,Europa,False,B/169/S,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Sheratz Dingauge,True
4386_01,Europa,False,B/170/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,,True
4386_02,Europa,False,B/170/S,TRAPPIST-1e,51.0,False,0.0,16455.0,885.0,0.0,363.0,Thaldah Conachets,True
4387_01,Mars,False,F/902/P,PSO J318.5-22,32.0,False,192.0,0.0,441.0,18.0,0.0,Apix Wala,False
4388_01,Europa,False,B/171/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,,True
4390_01,Mars,True,F/903/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Jayrin Vloaf,True
4390_02,Mars,True,F/903/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Grawk Vloaf,True
4390_03,Mars,False,F/903/P,TRAPPIST-1e,27.0,False,875.0,0.0,61.0,289.0,0.0,Rants Vloaf,False
4391_01,Earth,False,F/904/P,TRAPPIST-1e,48.0,False,383.0,0.0,0.0,393.0,10.0,Gerek Larks,True
4392_01,Earth,False,G/714/S,55 Cancri e,13.0,False,38.0,0.0,0.0,733.0,0.0,Regana Steeletters,False
4393_01,Earth,True,G/722/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Annah Cookson,False
4393_02,Earth,False,E/278/P,TRAPPIST-1e,18.0,False,754.0,0.0,34.0,0.0,0.0,Thell Cookson,False
4395_01,Earth,False,F/905/P,TRAPPIST-1e,23.0,False,0.0,0.0,206.0,681.0,31.0,Fayel Mcfarley,False
4396_01,Earth,False,G/715/S,TRAPPIST-1e,23.0,False,0.0,153.0,11.0,646.0,0.0,Sallie Milton,False
4397_01,Earth,True,,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Meline Foledges,True
